ZIP_CODE,CITY_NAME,COUNTY_NAME,COUNTY_FIPS_CODE,STATE_CODE,TOT_HOME_AVAILABLE_2020,TOT_HOME_AVAILABLE_2021,RT_BUILDING_PERMIT_YOY_2022_2021,AVG_PEOPLE_PER_HOME,EST_TOTAL_HOME_DEMAND_2030,TOT_BALANCE_INVENTORY,TOT_FX_CONSTRUCTION_5Y,TOT_HOUSING_UNIT,TOT_OWNER_OCCUPIED_HOUSING_UNIT,TOT_RENTER_OCCUPIED_HOUSING_UNIT,RT_VACANCY,RT_VACANCY_RENTAL,LBL_LATEST_HOUSING_YEAR_DATA,IDX_DEMAND_SUPPLY,UPDATED_AT
98402,Tacoma,Pierce County,53053,WA,4256,4398,-0.27595884,1.62593985,4325.498266,69.4982659,,4398,866,3031,0.113915416,0.064,2021,50.27503923,12/3/2024
98330,Elbe,Pierce County,53053,WA,143,91,-0.27595884,0.643356643,27.97826087,-115.0217391,,91,11,0,0.879120879,,2021,0,12/3/2024
98433,Tacoma,Pierce County,53053,WA,4800,4754,-0.27595884,4.195208333,5287.69926,487.6992601,,4754,35,4233,0.102229701,0.076,2021,59.03259461,12/3/2024
98445,Tacoma,Pierce County,53053,WA,12123,12242,-0.27595884,2.637383486,12534.39258,411.3925812,,12242,8481,3208,0.045172357,0.029,2021,52.08308537,12/3/2024
98304,Ashford,Pierce County,53053,WA,868,857,-0.27595884,1.185483871,994.5306122,126.5306122,,857,363,77,0.486581097,0,2021,63.56863594,12/3/2024
98328,Eatonville,Pierce County,53053,WA,4237,4098,-0.27595884,2.540240736,4608.618322,371.618322,,4098,3147,563,0.094680332,0.026,2021,57.60548531,12/3/2024
98321,Buckley,Pierce County,53053,WA,6106,6328,-0.27595884,2.616442843,7465.861542,1359.861542,,6328,5223,833,0.042983565,0.041,2021,71.46988576,12/3/2024
98580,Roy,Pierce County,53053,WA,4754,4671,-0.27595884,2.41796382,5916.134841,1162.134841,,4671,3559,708,0.086491115,0.008,2021,73.7030666,12/3/2024
98405,Tacoma,Pierce County,53053,WA,10741,10997,-0.27595884,2.203798529,11780.11495,1039.114951,,10997,5134,4972,0.081022097,0.065,2021,58.53336114,12/3/2024
98407,Tacoma,Pierce County,53053,WA,10217,10226,-0.27595884,2.08632671,10070.33074,-146.6692625,,10226,6262,3297,0.065225895,0.076,2021,47.12375073,12/3/2024
98371,Puyallup,Pierce County,53053,WA,8806,9258,-0.27595884,2.471496707,10370.23433,1564.234332,,9258,6175,2665,0.04515014,0.022,2021,66.84062581,12/3/2024
98394,Vaughn,Pierce County,53053,WA,601,599,-0.27595884,2.214642263,616.8039068,15.80390684,,599,350,68,0.302170284,0,2021,51.29858645,12/3/2024
98372,Puyallup,Pierce County,53053,WA,10696,10745,-0.27595884,2.50775991,11322.4555,626.4555046,,10745,5688,4856,0.018706375,0.005,2021,54.61298325,12/3/2024
98499,Lakewood,Pierce County,53053,WA,14081,14584,-0.27595884,2.284922946,17093.79306,3012.793063,,14584,4829,8806,0.065071311,0.04,2021,70.57153387,12/3/2024
98537,Cosmopolis,Grays Harbor County,53027,WA,1054,1078,-0.101895735,2.359582543,1295.144351,241.1443506,,1078,764,202,0.103896104,0.043,2021,72.09435786,12/3/2024
98583,Satsop,Grays Harbor County,53027,WA,43,42,-0.101895735,2.255813953,71.37113402,28.37113402,,42,23,19,0,0,2021,100,12/3/2024
98541,Elma,Grays Harbor County,53027,WA,4657,4845,-0.101895735,2.331543912,4354.196353,-302.8036471,,4845,2913,1163,0.15872033,0,2021,41.92045894,12/3/2024
98595,Westport,Grays Harbor County,53027,WA,2129,2096,-0.101895735,1.275716299,2393.94919,264.94919,,2096,836,353,0.432729008,0.069,2021,61.37860581,12/3/2024
98569,Ocean Shores,Grays Harbor County,53027,WA,5590,5546,-0.101895735,1.152772809,6150.387958,560.3879578,,5546,2873,746,0.347457627,0.02,2021,58.89336442,12/3/2024
98587,Taholah,Grays Harbor County,53027,WA,333,334,-0.101895735,2.354354354,336.8227041,3.822704082,,334,216,71,0.140718563,0.101,2021,49.77696365,12/3/2024
98536,Copalis Crossing,Grays Harbor County,53027,WA,81,,-0.101895735,0.75308642,75.68852459,-5.31147541,,0,0,0,,,2021,41.86370906,12/3/2024
98550,Hoquiam,Grays Harbor County,53027,WA,5527,5393,-0.101895735,2.045775285,6158.545414,631.5454143,,5393,3196,1697,0.092712776,0.026,2021,60.33290864,12/3/2024
98552,Humptulips,Grays Harbor County,53027,WA,210,93,-0.101895735,2.504761905,85.43726236,-124.5627376,,93,74,11,0.086021505,0,2021,0,12/3/2024
98535,Copalis Beach,Grays Harbor County,53027,WA,381,413,-0.101895735,1.611548556,294.1270358,-86.87296417,,413,271,43,0.239709443,0,2021,25.18146221,12/3/2024
98568,Oakville,Grays Harbor County,53027,WA,1174,1186,-0.101895735,2.122657581,1085.902889,-88.09711075,,1186,856,246,0.070826307,0,2021,40.89152955,12/3/2024
98526,Amanda Park,Grays Harbor County,53027,WA,199,176,-0.101895735,0.994974874,168.8484848,-30.15151515,,176,47,29,0.568181818,0,2021,33.03766945,12/3/2024
98520,Aberdeen,Grays Harbor County,53027,WA,9725,9236,-0.101895735,2.564113111,9645.050329,-79.94967116,,9236,4939,3365,0.100909485,0.043,2021,47.7537403,12/3/2024
98563,Montesano,Grays Harbor County,53027,WA,3513,3411,-0.101895735,2.189296897,3761.024834,248.0248342,,3411,2410,672,0.096452653,0,2021,55.84873875,12/3/2024
98575,Quinault,Grays Harbor County,53027,WA,154,159,-0.101895735,0.792207792,94.67213115,-59.32786885,,159,42,5,0.704402516,0,2021,9.033902761,12/3/2024
98557,McCleary,Grays Harbor County,53027,WA,1496,1529,-0.101895735,2.262032086,1956.647754,460.6477541,,1529,1113,244,0.112491825,0.229,2021,80.22087106,12/3/2024
98547,Grayland,Grays Harbor County,53027,WA,1466,1382,-0.101895735,0.968622101,1048.912676,-417.0873239,,1382,509,183,0.499276411,0,2021,19.37961926,12/3/2024
97402,Eugene,Lane County,41039,OR,22711,23234,-0.049450549,2.310818546,24024.82016,1313.820163,,23234,10961,11346,0.039898425,0.041,2021,54.53907833,12/3/2024
97461,Noti,Lane County,41039,OR,372,377,-0.049450549,2.212365591,501.27339,129.27339,,377,351,26,0,0,2021,84.28664721,12/3/2024
97434,Dorena,Lane County,41039,OR,343,366,-0.049450549,2.632653061,320.9689922,-22.03100775,,366,216,77,0.199453552,0,2021,42.00167684,12/3/2024
97404,Eugene,Lane County,41039,OR,13443,13720,-0.049450549,2.53857026,13533.60218,90.60218016,,13720,9550,3802,0.026822157,0.01,2021,49.2901875,12/3/2024
97448,Junction City,Lane County,41039,OR,5598,5982,-0.049450549,2.395319757,7171.902603,1573.902603,,5982,4240,1577,0.027582748,0,2021,77.47213143,12/3/2024
97478,Springfield,Lane County,41039,OR,15203,15141,-0.049450549,2.654541867,14978.10244,-224.8975642,,15141,10296,4535,0.020474209,0.019,2021,47.07881414,12/3/2024
97488,Vida,Lane County,41039,OR,609,533,-0.049450549,1.912972085,560.9072961,-48.09270386,,533,407,40,0.161350844,0.13,2021,40.48794255,12/3/2024
97408,Eugene,Lane County,41039,OR,6010,6314,-0.049450549,2.28968386,7492.300705,1482.300705,,6314,3621,2434,0.041019956,0.004,2021,73.92745657,12/3/2024
97413,Blue River,Lane County,41039,OR,729,690,-0.049450549,1.294924554,724.3665254,-4.633474576,,690,283,172,0.34057971,0.085,2021,47.94528443,12/3/2024
97480,Swisshome,Lane County,41039,OR,175,189,-0.049450549,1.662857143,193.6426117,18.64261168,,189,105,40,0.232804233,0.184,2021,59.53840432,12/3/2024
97452,Lowell,Lane County,41039,OR,649,651,-0.049450549,2.338983051,807.1884058,158.1884058,,651,511,83,0.087557604,0,2021,73.62990993,12/3/2024
97403,Eugene,Lane County,41039,OR,4593,4866,-0.049450549,3.053342042,6046.489304,1453.489304,,4866,1920,2571,0.077065351,0.06,2021,81.09769737,12/3/2024
97430,Deadwood,Lane County,41039,OR,202,226,-0.049450549,1.95049505,196.3604061,-5.639593909,,226,141,28,0.252212389,0,2021,45.73081497,12/3/2024
97492,Westfir,Lane County,41039,OR,520,456,-0.049450549,2.059615385,683.1372549,163.1372549,,456,430,13,0.028508772,0,2021,80.81712427,12/3/2024
97489,Walterville,Lane County,41039,OR,445,496,-0.049450549,1.961797753,540.8304696,95.83046965,,496,388,51,0.114919355,0,2021,70.71405724,12/3/2024
97439,Florence,Lane County,41039,OR,9011,8895,-0.049450549,1.675840639,10008.70823,997.7082312,,8895,5388,2240,0.142439573,0.015,2021,59.96890917,12/3/2024
97463,Oakridge,Lane County,41039,OR,1915,1795,-0.049450549,1.984856397,2087.304657,172.3046567,,1795,1094,602,0.055153203,0.072,2021,57.83844977,12/3/2024
97419,Cheshire,Lane County,41039,OR,385,393,-0.049450549,2.316883117,239.5459641,-145.4540359,,393,352,41,0,0,2021,9.798308392,12/3/2024
97438,Fall Creek,Lane County,41039,OR,438,461,-0.049450549,2.573059361,508.7329193,70.73291926,,461,379,67,0.032537961,0,2021,65.18285798,12/3/2024
97401,Eugene,Lane County,41039,OR,23090,23332,-0.049450549,2.078172369,24441.66844,1351.668438,,23332,6799,15440,0.046845534,0.023,2021,54.60990111,12/3/2024
97454,Marcola,Lane County,41039,OR,448,395,-0.049450549,2.535714286,412.9014085,-35.09859155,,395,351,44,0,0,2021,40.55211739,12/3/2024
97453,Mapleton,Lane County,41039,OR,462,409,-0.049450549,1.909090909,528.5238095,66.52380952,,409,229,113,0.163814181,0,2021,63.38566185,12/3/2024
97490,Walton,Lane County,41039,OR,148,172,-0.049450549,2.966216216,149.6856492,1.685649203,,172,118,30,0.139534884,0,2021,49.76771359,12/3/2024
97493,Westlake,Lane County,41039,OR,200,220,-0.049450549,1.5,258.6666667,58.66666667,,220,133,26,0.277272727,0,2021,78.72288303,12/3/2024
97405,Eugene,Lane County,41039,OR,20367,20220,-0.049450549,2.218490696,22278.20928,1911.209278,,20220,13730,5702,0.038971316,0.016,2021,58.23509191,12/3/2024
97487,Veneta,Lane County,41039,OR,3672,3720,-0.049450549,2.463779956,3712.58804,40.58804023,,3720,3004,606,0.029569892,0,2021,49.7331932,12/3/2024
97412,Blachly,Lane County,41039,OR,327,340,-0.049450549,2.082568807,339.4845815,12.4845815,,340,211,21,0.317647059,0.25,2021,52.51896454,12/3/2024
97424,Cottage Grove,Lane County,41039,OR,7862,7936,-0.049450549,2.335410837,8313.740646,451.7406459,,7936,4948,2448,0.068044355,0.024,2021,54.49894757,12/3/2024
97437,Elmira,Lane County,41039,OR,962,1029,-0.049450549,2.587318087,962.3865006,0.386500603,,1029,782,152,0.092322643,0,2021,48.63928919,12/3/2024
97426,Creswell,Lane County,41039,OR,3912,4098,-0.049450549,2.55291411,4328.386903,416.386903,,4098,2937,1062,0.024158126,0.038,2021,59.52907522,12/3/2024
97477,Springfield,Lane County,41039,OR,16518,16469,-0.049450549,2.304940065,16724.51296,206.5129619,,16469,8094,8086,0.017548121,0.006,2021,49.88199393,12/3/2024
97431,Dexter,Lane County,41039,OR,1003,961,-0.049450549,2.282153539,1267.662298,264.6622979,,961,580,159,0.231009365,0,2021,75.69711721,12/3/2024
97455,Pleasant Hill,Lane County,41039,OR,1096,1035,-0.049450549,2.905109489,995.4874372,-100.5125628,,1035,706,195,0.129468599,0,2021,39.17971059,12/3/2024
97451,Lorane,Lane County,41039,OR,190,165,-0.049450549,2.442105263,226.4439655,36.44396552,,165,148,0,0.103030303,,2021,68.29663776,12/3/2024
97415,Brookings,Curry County,41015,OR,7352,7573,0.095238095,1.884793254,7604.547593,252.5475933,,7573,5038,1545,0.130727585,0.073,2021,52.12580656,12/3/2024
97476,Sixes,Curry County,41015,OR,173,226,0.095238095,2.063583815,204.9831933,31.98319328,,226,152,0,0.327433628,,2021,67.58428128,12/3/2024
97444,Gold Beach,Curry County,41015,OR,3490,3340,0.095238095,1.711747851,3581.134918,91.13491798,,3340,1942,685,0.213473054,0.126,2021,51.27980692,12/3/2024
97465,Port Orford,Curry County,41015,OR,1351,1245,0.095238095,1.360473723,982.7459195,-368.2540805,,1245,705,325,0.172690763,0.021,2021,20.60462102,12/3/2024
97406,Agness,Curry County,41015,OR,274,242,0.095238095,1.295620438,192.9577465,-81.04225352,,242,138,0,0.429752066,,2021,18.22245454,12/3/2024
97450,Langlois,Curry County,41015,OR,371,370,0.095238095,1.369272237,383.4153543,12.41535433,,370,230,43,0.262162162,0.368,2021,52.03478472,12/3/2024
97734,Culver,Jefferson County,41031,OR,1980,2054,-0.306010929,1.821212121,2381.930116,401.9301165,,2054,903,285,0.421616358,0.066,2021,69.44528445,12/3/2024
97730,Camp Sherman,Jefferson County,41031,OR,439,472,-0.306010929,0.744874715,353.0795107,-85.9204893,,472,93,25,0.75,0.138,2021,28.49804182,12/3/2024
97761,Warm Springs,Jefferson County,41031,OR,1138,1043,-0.306010929,3.190685413,901.6871385,-236.3128615,,1043,546,362,0.129434324,0.039,2021,27.27206581,12/3/2024
97711,Ashwood,Jefferson County,41031,OR,37,53,-0.306010929,0.756756757,23.78571429,-13.21428571,,53,23,3,0.509433962,0,2021,11.92003958,12/3/2024
97760,Terrebonne,Jefferson County,41031,OR,3408,3493,-0.306010929,2.160798122,3983.713199,575.7131993,,3493,2896,270,0.093615803,0,2021,65.94685642,12/3/2024
97741,Madras,Jefferson County,41031,OR,4709,4610,-0.306010929,2.716287959,5443.458213,734.4582128,,4610,2602,1743,0.057483731,0.035,2021,64.61579431,12/3/2024
98844,Oroville,Okanogan County,53047,WA,3214,3190,-0.014545455,1.377722464,2945.440831,-268.5591689,,3190,1677,433,0.338557994,0.055,2021,40.01663798,12/3/2024
99124,Elmer City,Okanogan County,53047,WA,157,128,-0.014545455,1.76433121,145.6642599,-11.33574007,,128,93,24,0.0859375,0.077,2021,41.18298365,12/3/2024
98829,Malott,Okanogan County,53047,WA,152,271,-0.014545455,2.967105263,264.2305987,112.2305987,,271,178,64,0.10701107,0,2021,100,12/3/2024
98856,Twisp,Okanogan County,53047,WA,1463,1345,-0.014545455,1.785372522,1475.322358,12.32235835,,1345,671,386,0.214126394,0.023,2021,49.46302221,12/3/2024
98859,Wauconda,Okanogan County,53047,WA,108,85,-0.014545455,1.268518519,269.6058394,161.6058394,,85,37,0,0.564705882,,2021,100,12/3/2024
98814,Carlton,Okanogan County,53047,WA,521,420,-0.014545455,1.418426104,566.120433,45.12043302,,420,245,93,0.195238095,0,2021,57.49206832,12/3/2024
98862,Winthrop,Okanogan County,53047,WA,2185,2139,-0.014545455,1.19221968,2762.074856,577.074856,,2139,913,328,0.419822347,0.068,2021,75.72143616,12/3/2024
98827,Loomis,Okanogan County,53047,WA,248,196,-0.014545455,1.697580645,210.2992874,-37.70071259,,196,34,116,0.234693878,0,2021,32.98592479,12/3/2024
98849,Riverside,Okanogan County,53047,WA,721,616,-0.014545455,1.686546463,506.953125,-214.046875,,616,310,215,0.147727273,0,2021,18.10945018,12/3/2024
98833,Mazama,Okanogan County,53047,WA,389,340,-0.014545455,0.35218509,346.4087591,-42.59124088,,340,49,24,0.785294118,0,2021,37.35368139,12/3/2024
99116,Coulee Dam,Okanogan County,53047,WA,845,801,-0.014545455,1.978698225,786.8809809,-58.11901914,,801,523,198,0.099875156,0.05,2021,41.53444435,12/3/2024
98841,Omak,Okanogan County,53047,WA,4212,3948,-0.014545455,2.2162868,4108.222817,-103.7771826,,3948,2419,997,0.134751773,0.092,2021,46.06769892,12/3/2024
98819,Conconully,Okanogan County,53047,WA,287,219,-0.014545455,0.81184669,337.5021459,50.50214592,,219,65,35,0.543378995,0,2021,66.66941502,12/3/2024
98834,Methow,Okanogan County,53047,WA,140,129,-0.014545455,1.671428571,138.8034188,-1.196581197,,129,107,3,0.147286822,0,2021,47.72026447,12/3/2024
98840,Okanogan,Okanogan County,53047,WA,2243,2228,-0.014545455,2.037895675,2252.323343,9.323342813,,2228,1162,728,0.151705566,0.014,2021,49.02490841,12/3/2024
98855,Tonasket,Okanogan County,53047,WA,3525,3194,-0.014545455,1.711489362,2498.408752,-1026.591248,,3194,1676,671,0.265184721,0,2021,18.68902228,12/3/2024
99155,Nespelem,Okanogan County,53047,WA,520,462,-0.014545455,2.367307692,434.6709992,-85.32900081,,462,246,169,0.101731602,0,2021,31.74581837,12/3/2024
98812,Brewster,Okanogan County,53047,WA,2104,1966,-0.014545455,2.484315589,2387.377846,283.3778458,,1966,877,795,0.149542218,0.006,2021,62.42998762,12/3/2024
98846,Pateros,Okanogan County,53047,WA,596,559,-0.014545455,2.209731544,674.7425968,78.74259681,,559,332,86,0.252236136,0,2021,62.16637766,12/3/2024
98368,Port Townsend,Jefferson County,53031,WA,9209,9481,-0.026200873,1.745032034,9737.930118,528.9301182,,9481,6100,2263,0.117920051,0.016,2021,54.49663403,12/3/2024
98358,Nordland,Jefferson County,53031,WA,665,628,-0.026200873,1.418045113,657.242842,-7.757158006,,628,324,115,0.300955414,0.218,2021,47.40006218,12/3/2024
98376,Quilcene,Jefferson County,53031,WA,1401,1336,-0.026200873,1.553176303,1304.423713,-96.57628677,,1336,786,105,0.333083832,0,2021,41.51863709,12/3/2024
98320,Brinnon,Jefferson County,53031,WA,1356,1337,-0.026200873,1.000737463,1601.818718,245.8187178,,1337,582,96,0.49289454,0.079,2021,67.21541859,12/3/2024
98339,Port Hadlock,Jefferson County,53031,WA,1649,1598,-0.026200873,1.987265009,1779.833079,130.833079,,1598,1104,322,0.107634543,0,2021,56.74620523,12/3/2024
98365,Port Ludlow,Jefferson County,53031,WA,3048,3006,-0.026200873,1.580052493,3432.164452,384.1644518,,3006,2155,277,0.19095143,0,2021,61.54194641,12/3/2024
98325,Chimacum,Jefferson County,53031,WA,725,873,-0.026200873,1.822068966,669.5685087,-55.43149129,,873,674,38,0.184421535,0,2021,40.74599559,12/3/2024
99363,Wallula,Walla Walla County,53071,WA,69,53,-0.124087591,2.275362319,128.3312102,59.33121019,,53,25,7,0.396226415,0,2021,100,12/3/2024
99360,Touchet,Walla Walla County,53071,WA,569,518,-0.124087591,2.757469244,364.8272785,-204.1727215,,518,343,148,0.052123552,0.051,2021,11.74705225,12/3/2024
99361,Waitsburg,Walla Walla County,53071,WA,886,837,-0.124087591,2.025959368,886.9871866,0.98718663,,837,500,223,0.136200717,0.03,2021,48.71245545,12/3/2024
99329,Dixie,Walla Walla County,53071,WA,42,75,-0.124087591,2.261904762,78.69473684,36.69473684,,75,50,18,0.093333333,0,2021,100,12/3/2024
99348,Prescott,Walla Walla County,53071,WA,636,670,-0.124087591,2.418238994,562.8062419,-73.19375813,,670,168,352,0.223880597,0.036,2021,36.77903531,12/3/2024
99324,College Place,Walla Walla County,53071,WA,4082,3846,-0.124087591,2.385840274,4511.618031,429.6180306,,3846,2251,1340,0.066302652,0.076,2021,59.40671786,12/3/2024
99362,Walla Walla,Walla Walla County,53071,WA,17322,17588,-0.124087591,2.411903937,18975.05091,1653.050911,,17588,10388,5736,0.083238572,0.072,2021,58.39860741,12/3/2024
99323,Burbank,Walla Walla County,53071,WA,1372,1370,-0.124087591,3.055393586,1537.936069,165.9360687,,1370,1147,192,0.022627737,0,2021,61.01884719,12/3/2024
97322,Albany,Linn County,41043,OR,14477,14498,-0.428571429,2.579470885,15313.99336,836.9933589,,14498,7990,5928,0.040005518,0.051,2021,54.53557422,12/3/2024
97374,Scio,Linn County,41043,OR,1938,2036,-0.428571429,2.267285862,1922.121985,-15.87801548,,2036,1560,376,0.049115914,0,2021,47.75662155,12/3/2024
97321,Albany,Linn County,41043,OR,10869,11470,-0.428571429,2.496181801,13305.52125,2436.521249,,11470,8179,2830,0.040191805,0.048,2021,71.62008708,12/3/2024
97358,Lyons,Linn County,41043,OR,1229,1150,-0.428571429,2.123677787,1111.279693,-117.7203065,,1150,979,66,0.091304348,0,2021,38.76101983,12/3/2024
97386,Sweet Home,Linn County,41043,OR,6087,5966,-0.428571429,2.560210284,6189.335344,102.3353439,,5966,4129,1673,0.027489105,0.064,2021,50.32460508,12/3/2024
97348,Halsey,Linn County,41043,OR,661,694,-0.428571429,2.319213313,930.4879322,269.4879322,,694,458,172,0.09221902,0.075,2021,90.46787844,12/3/2024
97329,Cascadia,Linn County,41043,OR,76,41,-0.428571429,1.407894737,90.91588785,14.91588785,,41,0,18,0.56097561,0.455,2021,68.75378285,12/3/2024
97446,Harrisburg,Linn County,41043,OR,2028,2144,-0.428571429,2.872781065,2182.554068,154.554068,,2144,1616,476,0.024253731,0,2021,56.42468047,12/3/2024
97355,Lebanon,Linn County,41043,OR,12432,12864,-0.428571429,2.503056628,14108.74992,1676.74992,,12864,8394,4041,0.033348881,0.045,2021,62.4493379,12/3/2024
97327,Brownsville,Linn County,41043,OR,1494,1428,-0.428571429,2.350066934,1284.218741,-209.7812589,,1428,1064,258,0.074229692,0.041,2021,34.17755105,12/3/2024
97360,Mill City,Linn County,41043,OR,1020,1020,-0.428571429,2.367647059,995.5031056,-24.49689441,,1020,698,184,0.135294118,0.111,2021,46.13156645,12/3/2024
97389,Tangent,Linn County,41043,OR,749,739,-0.428571429,2.575433912,622.0311042,-126.9688958,,739,461,241,0.050067659,0.032,2021,31.1888181,12/3/2024
97345,Foster,Linn County,41043,OR,269,309,-0.428571429,2.040892193,297.9089253,28.90892532,,309,144,86,0.25566343,0,2021,59.63482928,12/3/2024
97377,Shedd,Linn County,41043,OR,404,398,-0.428571429,2.047029703,315.5792019,-88.42079807,,398,170,149,0.198492462,0,2021,26.12111816,12/3/2024
98585,Silver Creek,Lewis County,53041,WA,378,350,-0.084745763,1.666666667,429,51,,350,251,74,0.071428571,0,2021,62.45415737,12/3/2024
98570,Onalaska,Lewis County,53041,WA,1759,1954,-0.084745763,2.381466742,1840.882311,81.88231081,,1954,1296,395,0.134595701,0.124,2021,53.37868761,12/3/2024
98572,Pe Ell,Lewis County,53041,WA,380,374,-0.084745763,2.434210526,398.0756757,18.07567568,,374,247,91,0.096256684,0,2021,53.48313988,12/3/2024
98593,Vader,Lewis County,53041,WA,442,510,-0.084745763,2.787330317,588.7353896,146.7353896,,510,410,65,0.068627451,0,2021,82.691886,12/3/2024
98591,Toledo,Lewis County,53041,WA,1606,1634,-0.084745763,2.123910336,1963.359719,357.3597186,,1634,1349,202,0.050795594,0.065,2021,71.44999594,12/3/2024
98538,Curtis,Lewis County,53041,WA,165,196,-0.084745763,2.290909091,180.7142857,15.71428571,,196,120,44,0.163265306,0,2021,58.37882529,12/3/2024
98532,Chehalis,Lewis County,53041,WA,10287,10262,-0.084745763,2.482161952,11608.02581,1321.025809,,10262,7126,2452,0.066653674,0.038,2021,61.78624597,12/3/2024
98596,Winlock,Lewis County,53041,WA,2790,2683,-0.084745763,2.716487455,2854.053305,64.05330519,,2683,2005,520,0.058889303,0.03,2021,50.9557953,12/3/2024
98565,Napavine,Lewis County,53041,WA,244,101,-0.084745763,3.307377049,186.2503098,-57.74969021,,101,53,40,0.079207921,0.167,2021,24.29147518,12/3/2024
98355,Mineral,Lewis County,53041,WA,547,440,-0.084745763,1.546617916,577.3888889,30.38888889,,440,221,76,0.325,0,2021,54.30349321,12/3/2024
98531,Centralia,Lewis County,53041,WA,10993,10955,-0.084745763,2.384426453,11671.56989,678.5698917,,10955,6404,4095,0.041624829,0.022,2021,54.93733702,12/3/2024
98377,Randle,Lewis County,53041,WA,1181,1259,-0.084745763,1.562235394,1284.697561,103.697561,,1259,742,223,0.233518666,0,2021,57.61544601,12/3/2024
98336,Glenoma,Lewis County,53041,WA,331,257,-0.084745763,2.489425982,256.2839806,-74.71601942,,257,206,51,0,0,2021,25.41611504,12/3/2024
98564,Mossyrock,Lewis County,53041,WA,1290,1388,-0.084745763,1.855813953,2219.511278,929.5112782,,1388,953,177,0.185878963,0,2021,100,12/3/2024
98542,Ethel,Lewis County,53041,WA,316,210,-0.084745763,3.417721519,218.2740741,-97.72592593,,210,160,50,0,0,2021,16.83760696,12/3/2024
98356,Morton,Lewis County,53041,WA,1025,1061,-0.084745763,1.966829268,1319.38244,294.3824405,,1061,686,225,0.14137606,0.07,2021,78.09324423,12/3/2024
98544,Galvin,Lewis County,53041,WA,22,39,-0.084745763,3.636363636,9.9,-12.1,,39,16,0,0.58974359,,2021,0,12/3/2024
98361,Packwood,Lewis County,53041,WA,1600,1442,-0.084745763,0.435,742.5287356,-857.4712644,,1442,267,49,0.780859917,0.52,2021,0,12/3/2024
98582,Salkum,Lewis County,53041,WA,113,146,-0.084745763,0.831858407,151.4680851,38.46808511,,146,78,0,0.465753425,,2021,83.55917499,12/3/2024
98533,Cinebar,Lewis County,53041,WA,298,272,-0.084745763,1.513422819,272.8913526,-25.10864745,,272,156,99,0.0625,0,2021,39.94495069,12/3/2024
98682,Vancouver,Clark County,53011,WA,22642,22940,-0.329571106,2.816358979,29653.53516,7011.535159,,22940,15809,6796,0.014603313,0.012,2021,80.40057317,12/3/2024
98684,Vancouver,Clark County,53011,WA,11908,12913,-0.329571106,2.670893517,17379.57717,5471.577173,,12913,6909,5542,0.035777898,0.012,2021,95.78664506,12/3/2024
98661,Vancouver,Clark County,53011,WA,20439,21234,-0.329571106,2.372180635,22784.94277,2345.942766,,21234,8889,11509,0.03937082,0.022,2021,60.38551763,12/3/2024
98642,Ridgefield,Clark County,53011,WA,7844,8559,-0.329571106,2.667006629,11807.99465,3963.994646,,8559,6586,1483,0.057249679,0.078,2021,100,12/3/2024
98629,La Center,Clark County,53011,WA,3308,3283,-0.329571106,2.648428053,4524.193129,1216.193129,,3283,2515,414,0.107828206,0.086,2021,86.35529855,12/3/2024
98664,Vancouver,Clark County,53011,WA,9501,9391,-0.329571106,2.48405431,10093.17707,592.1770688,,9391,5711,3342,0.035991907,0.021,2021,54.99899859,12/3/2024
98601,Amboy,Clark County,53011,WA,1229,1236,-0.329571106,2.657445077,1362.963258,133.9632578,,1236,863,207,0.134304207,0,2021,59.79233912,12/3/2024
98604,Battle Ground,Clark County,53011,WA,13320,13205,-0.329571106,2.802777778,14683.29039,1363.290387,,13205,10154,2552,0.037788716,0.02,2021,59.10911677,12/3/2024
98660,Vancouver,Clark County,53011,WA,5881,6269,-0.329571106,2.092331236,7143.70638,1262.70638,,6269,2600,3249,0.066996331,0.041,2021,70.64834031,12/3/2024
98665,Vancouver,Clark County,53011,WA,11051,11316,-0.329571106,2.466745091,12347.03988,1296.039875,,11316,6520,4442,0.031283139,0.013,2021,60.64229403,12/3/2024
98607,Camas,Clark County,53011,WA,11639,12438,-0.329571106,2.826445571,14434.02994,2795.029942,,12438,9290,2612,0.043093745,0.053,2021,73.26037169,12/3/2024
98663,Vancouver,Clark County,53011,WA,6572,6565,-0.329571106,2.344187462,7336.017396,764.0173958,,6565,3745,2506,0.047829398,0.025,2021,60.5370636,12/3/2024
98606,Brush Prairie,Clark County,53011,WA,3403,3484,-0.329571106,2.70437849,3909.585896,506.5858959,,3484,3140,259,0.024397245,0,2021,63.88616964,12/3/2024
98685,Vancouver,Clark County,53011,WA,11778,11818,-0.329571106,2.529122092,12888.66208,1110.662079,,11818,9506,2024,0.024369606,0,2021,58.28245548,12/3/2024
98662,Vancouver,Clark County,53011,WA,13047,13944,-0.329571106,2.59048057,16939.71401,3892.714007,,13944,8316,4992,0.045611015,0.029,2021,79.23920077,12/3/2024
98683,Vancouver,Clark County,53011,WA,13831,13961,-0.329571106,2.290217627,14344.05168,513.0516795,,13961,7524,5808,0.045054079,0.046,2021,52.40755548,12/3/2024
98686,Vancouver,Clark County,53011,WA,7751,7975,-0.329571106,2.587924139,8800.103395,1049.103395,,7975,5644,1897,0.054420063,0.052,2021,62.49832593,12/3/2024
